32.534546	-117.123758
32.280767	-117.038013
32.248232	-116.94655
32.028261	-116.885755
31.976522	-116.829707
31.976913	-116.777615
31.91261	-116.756437
31.901885	-116.745389
31.894449	-116.700563
31.853294	-116.618714
31.571171	-116.685296
31.14884	-116.310425
30.95932	-116.334482
30.813754	-116.078303
30.483744	-116.048173
30.317777	-115.826143
30.151667	-115.802745
29.962095	-115.809997
29.948265	-115.742989
29.899701	-115.702646
29.851037	-115.686915
29.757275	-115.698188
29.617211	-115.505577
29.623547	-115.454535
29.426841	-115.188058
29.381581	-114.980749
29.181927	-114.745213
29.136981	-114.733396
29.100516	-114.700945
29.095885	-114.634601
28.968542	-114.589799
28.921111	-114.530164
28.469044	-114.04573
28.2622	-114.120574
28.206279	-114.060965
27.771268	-114.498803
27.855386	-115.071389
27.845309	-115.081734
27.425928	-114.526179
27.217549	-114.486823
27.128396	-114.297297
27.122242	-114.151323
26.970257	-113.994085
26.967959	-113.850195
26.788866	-113.725951
26.704593	-113.575982
26.80344	-113.396188
26.234061	-112.489772
26.247472	-112.417557
26.072406	-112.309017
26.035043	-112.233068
25.703376	-112.093261
25.297161	-112.135435
24.801996	-112.303629
24.771192	-112.274457
24.740061	-111.939656
24.559889	-111.813877
24.536033	-111.702488
24.57493	-111.676627
24.552471	-111.653179
24.435546	-111.608667
23.72595	-110.632397
23.65684	-110.522802
23.558177	-110.327179
23.322828	-110.167133
22.945034	-110.056714
22.87348	-109.961968
22.873772	-109.911354
23.106121	-109.546712
23.204794	-109.454286
23.304868	-109.427515
23.457753	-109.426601
23.530798	-109.480456
23.666054	-109.698095
23.798431	-109.69835
23.929738	-109.836197
24.060351	-109.828713
24.036784	-109.949301
24.049159	-109.988207
24.166558	-110.01475
24.342626	-110.235041
24.353088	-110.283705
24.336051	-110.325556
24.316787	-110.33821
24.185671	-110.302821
24.213638	-110.56474
24.388187	-110.684222
24.464952	-110.688047
24.598125	-110.743266
24.802987	-110.654505
24.90309	-110.704182
25.015227	-110.761197
25.036319	-110.791651
25.031535	-110.810433
25.05866	-110.825498
25.080448	-110.863223
25.127126	-110.881091
25.157938	-110.910086
25.18394	-110.907603
25.243541	-110.939376
25.273134	-110.94357
25.276626	-110.934701
25.295003	-110.94141
25.327507	-110.95663
25.341891	-110.979749
25.41622	-111.003607
25.422137	-111.013445
25.458278	-111.026623
25.462022	-111.019552
25.477759	-111.013393
25.499594	-111.022461
25.505902	-111.016457
25.515587	-111.018581
25.528152	-111.121979
25.562582	-111.145509
25.596009	-111.179506
25.655085	-111.200439
25.69931	-111.213736
25.725727	-111.225242
25.726101	-111.246489
25.737154	-111.250911
25.774202	-111.306371
25.811936	-111.306969
25.832031	-111.319789
25.837874	-111.333366
25.86483	-111.334519
25.88053	-111.34151
25.893839	-111.335564
25.967304	-111.356804
26.002581	-111.336624
26.03232	-111.344002
26.076424	-111.318011
26.09993	-111.324518
26.111952	-111.344312
26.411115	-111.467294
26.706112	-111.565168
26.893482	-111.815815
26.878225	-111.851338
26.720941	-111.819371
26.587621	-111.679178
26.538223	-111.74094
26.634229	-111.818035
26.725123	-111.907706
26.782192	-111.863559
26.832017	-111.873433
26.999912	-112.022933
27.091464	-111.957238
27.097653	-111.992742
27.115928	-112.011528
27.207224	-112.214814
27.250876	-112.200533
27.32339	-112.241151
27.564231	-112.372897
27.665375	-112.604725
27.825477	-112.723514
27.86784	-112.772572
28.003146	-112.762531
28.195438	-112.79862
28.305033	-112.873703
28.416173	-112.855401
28.475013	-112.903489
28.492294	-113.079088
28.639478	-113.130507
28.840315	-113.254306
28.808137	-113.353753
28.952843	-113.432381
28.931481	-113.484971
28.897503	-113.47739
28.89375	-113.527616
28.955699	-113.555127
29.057707	-113.541056
29.211658	-113.657792
29.255585	-113.626836
30.178547	-114.65494
30.264552	-114.642067
30.940044	-114.729811
31.129587	-114.888662
31.755306	-114.589782
31.496313	-114.036261
31.19094	-113.059488
30.80612	-113.128308
30.547715	-112.993795
30.420679	-112.869141
30.266089	-112.857642
30.205191	-112.762083
29.919706	-112.74635
29.904713	-112.728334
29.904963	-112.682826
29.562531	-112.441017
29.520878	-112.429986
29.475821	-112.37718
29.375924	-112.42124
29.327662	-112.368307
29.343501	-112.28435
29.313888	-112.237216
29.253811	-112.208678
29.189549	-112.217025
29.115539	-112.164256
29.084317	-112.182029
28.991465	-112.147367
28.971148	-112.17287
28.963025	-112.158947
28.956825	-112.105386
28.895505	-112.046981
28.890173	-112.051022
28.881171	-112.035116
28.859081	-112.03021
28.839385	-111.965317
28.814923	-111.93345
28.814636	-111.898157
28.800672	-111.868318
28.76103	-111.853537
28.745275	-111.873306
28.774077	-111.910876
28.75364	-111.945988
28.667467	-111.864824
28.611402	-111.781118
28.523374	-111.736897
28.458803	-111.710828
28.444539	-111.645942
28.371458	-111.468712
28.340869	-111.458116
28.317104	-111.455465
27.935534	-111.078979
27.958099	-110.984027
27.896095	-110.958856
27.850648	-110.883619
27.985248	-110.849044
27.91931	-110.805924
27.841978	-110.522167
27.813986	-110.597864
27.649852	-110.625775
27.442245	-110.587036
27.279048	-110.44454
27.148493	-110.28122
27.084257	-110.06344
27.117884	-109.989832
27.066098	-109.914481
26.780192	-109.84168
26.681708	-109.682177
26.666966	-109.430265
26.405185	-109.239318
25.961863	-109.443536
25.49217	-108.914455
24.899836	-107.945866
24.64469	-107.980545
23.714802	-106.823547
22.472032	-105.721419
22.047117	-105.656741
21.522128	-105.26543
21.459033	-105.180057
21.347398	-105.245356
21.100704	-105.227865
20.784248	-105.528008
20.738978	-105.416301
20.759594	-105.348866
20.601818	-105.238757
20.509435	-105.335737
20.404185	-105.691489
20.216007	-105.54954
20.092952	-105.546171
19.625094	-105.194186
19.555524	-105.089097
19.386669	-105.028829
19.239046	-104.806499
19.090825	-104.443578
19.091598	-104.353165
19.02077	-104.333001
18.674182	-103.723614
18.598086	-103.705967
18.344352	-103.506176
17.916001	-102.190304
17.891855	-101.826827
17.272398	-101.048187
16.700234	-99.66377
16.529827	-98.874483
16.555452	-98.770465
16.317259	-98.552886
15.980075	-97.745367
15.930793	-97.23953
15.659756	-96.508347
15.699856	-96.424544
15.688196	-96.239136
16.187134	-95.151571
16.168281	-94.414098
15.79173	-93.570057
14.53523	-92.231808
14.702131	-92.147693
14.847431	-92.180278
15.069866	-92.059749
15.260557	-92.210639
16.073789	-91.731562
